id:ID,etiquetas:LABEL,cursos_llevados:string[],cursos_actuales:string[],correo:string,nombre_usuario:string,contraseña:string,beca:boolean,fecha:datetime,título:string,descripción:string,adjuntos:string[],calificación:int,status:boolean,contenido:string,likes:int,nombre:string,facultad:string,catedráticos:string[],sección:string[],tipo:string,cantidad_puntos:int,caducidad:date,fecha_lanzamiento:date,visibilidad:boolean,fecha_creación:datetime
34507051,Clase,,,,,,,,,,,,,,,Multi-lateral systemic migration,dolorum,"['León Calderon Acosta', 'Juliana Rueda']","['18', '10']",,,,,,
12597073,Clase,,,,,,,,,,,,,,,Multi-channeled real-time success,facilis,"['Ale Jenny Mármol Cazorla', 'Isidro Quesada Perales']","['8', '10']",,,,,,
17042716,Clase,,,,,,,,,,,,,,,Profound intangible throughput,harum,"['Dorita María Manuela Haro Bosch', 'Amor Canales-Manjón']","['10', '7']",,,,,,
70405040,Clase,,,,,,,,,,,,,,,De-engineered web-enabled firmware,laborum,"['Ciríaco Vinicio Adán Páez', 'Antonio Márquez-Castrillo']","['16', '11']",,,,,,
15148286,Clase,,,,,,,,,,,,,,,Fundamental incremental encryption,qui,"['Quirino Garriga Baeza', 'Griselda Corominas Blasco']","['16', '12']",,,,,,
76980151,Clase,,,,,,,,,,,,,,,Decentralized client-server product,odio,"['Victoria Luque Badía', 'Adelaida Quevedo']","['18', '9']",,,,,,
38728315,Clase,,,,,,,,,,,,,,,Team-oriented dynamic Local Area Network,quisquam,"['Emperatriz Español Prieto', 'Camilo de Tejera']","['10', '4']",,,,,,
25064968,Clase,,,,,,,,,,,,,,,Multi-channeled context-sensitive capacity,autem,"['María Fernanda Diaz Benavent', 'Sol Navarro Salcedo']","['19', '18']",,,,,,
24403321,Clase,,,,,,,,,,,,,,,Triple-buffered non-volatile service-desk,sapiente,"['Manola del Montoya', 'Hortensia Crespo Varela']","['13', '13']",,,,,,
98203557,Clase,,,,,,,,,,,,,,,Right-sized 4thgeneration approach,delectus,"['Elodia Iriarte', 'Cesar Galiano Montoya']","['12', '5']",,,,,,
28069462,Clase,,,,,,,,,,,,,,,Grass-roots incremental capability,nostrum,"['Gloria Osuna Herranz', 'Edgardo Grande Roca']","['10', '2']",,,,,,
43822856,Clase,,,,,,,,,,,,,,,Virtual 24hour approach,magnam,"['Martin Serrano Ferreras', 'Buenaventura Jordán Caparrós']","['10', '3']",,,,,,
9808419,Clase,,,,,,,,,,,,,,,Visionary mobile portal,hic,"['Rita Ibarra Cerdá', 'Jonatan Isern Carballo']","['12', '15']",,,,,,
78110480,Clase,,,,,,,,,,,,,,,Virtual next generation paradigm,repudiandae,"['Javier Albino Téllez Ríos', 'Débora Téllez Coll']","['9', '16']",,,,,,
5858460,Clase,,,,,,,,,,,,,,,Seamless neutral hierarchy,incidunt,"['Samuel Antón-Conesa', 'Marcelino Tomas Puig']","['7', '7']",,,,,,
39173602,Clase,,,,,,,,,,,,,,,Multi-tiered executive productivity,magnam,"['Dorotea de Galvez', 'Desiderio Arévalo Escamilla']","['18', '9']",,,,,,
92191165,Clase,,,,,,,,,,,,,,,Vision-oriented non-volatile moratorium,possimus,"['Concepción Anglada', 'Maricruz Lucena Bastida']","['18', '9']",,,,,,
95589150,Clase,,,,,,,,,,,,,,,Multi-channeled multi-state capability,quod,"['Domitila Matas Lucena', 'Ainoa Torrijos Pi']","['5', '4']",,,,,,
50477272,Clase,,,,,,,,,,,,,,,Cross-group intangible implementation,dolor,"['Araceli Cabo Palacios', 'Zoraida Torrents-Cabezas']","['20', '19']",,,,,,
27217828,Clase,,,,,,,,,,,,,,,Reverse-engineered stable workforce,ipsum,"['Nieves Múgica Bayón', 'Celso Villalonga Gomez']","['8', '8']",,,,,,
88773617,Clase,,,,,,,,,,,,,,,Extended intermediate open system,occaecati,"['Noé Mínguez Domingo', 'Lázaro de Llabrés']","['2', '17']",,,,,,
86145926,Clase,,,,,,,,,,,,,,,Operative 24hour parallelism,sit,"['Edelmira Martínez España', 'Galo Barba Giménez']","['8', '8']",,,,,,
30132583,Clase,,,,,,,,,,,,,,,Triple-buffered background throughput,veritatis,"['Abilio Busquets Pellicer', 'Rosenda de Ortuño']","['2', '4']",,,,,,
27322666,Clase,,,,,,,,,,,,,,,Proactive discrete parallelism,quod,"['Iván Cebrián Gallo Ramírez', 'Candelas Vega Jaume']","['14', '11']",,,,,,
17314806,Clase,,,,,,,,,,,,,,,Profound system-worthy moratorium,perferendis,"['Heraclio Garzón Solís', 'Amado Leiva Carretero']","['16', '4']",,,,,,
63260567,Clase,,,,,,,,,,,,,,,Universal zero tolerance open architecture,corporis,"['Pepito Benavent Santana', 'Venceslás Araujo Cuenca']","['5', '1']",,,,,,
4252622,Clase,,,,,,,,,,,,,,,Reactive attitude-oriented implementation,facilis,"['Dionisia Vélez-Aguiló', 'Valeria Lopez']","['18', '6']",,,,,,
21270807,Clase,,,,,,,,,,,,,,,Function-based 6thgeneration circuit,ducimus,"['Wálter Bermejo Marquez', 'Moisés Cortés Lerma']","['14', '16']",,,,,,
59138100,Clase,,,,,,,,,,,,,,,Operative bi-directional function,illum,"['Óscar Peñalver Osuna', 'Albano Matías Zabaleta Echevarría']","['16', '7']",,,,,,
74537626,Clase,,,,,,,,,,,,,,,Decentralized directional adapter,ad,"['Hernán del Polo', 'Sigfrido Bartolomé Lopez']","['10', '11']",,,,,,
44352545,Clase,,,,,,,,,,,,,,,Devolved 24/7 algorithm,eum,"['Anastasia Taboada-Baeza', 'Dalila Iborra Valdés']","['10', '2']",,,,,,
91365721,Clase,,,,,,,,,,,,,,,Optional 24hour toolset,pariatur,"['Fulgencio Chacón Ródenas', 'Cristóbal Landa-Oliva']","['3', '19']",,,,,,
4339702,Clase,,,,,,,,,,,,,,,Intuitive disintermediate open system,vitae,"['Isabel Prada Arenas', 'Isidro Ávila-Ripoll']","['8', '18']",,,,,,
51047475,Clase,,,,,,,,,,,,,,,Reduced solution-oriented encoding,dolorem,"['Modesta Somoza Clavero', 'Marianela Rosario Crespi Lledó']","['2', '6']",,,,,,
48884363,Clase,,,,,,,,,,,,,,,Robust reciprocal challenge,recusandae,"['Fausto de Cañizares', 'José Ángel Cuéllar Girón']","['14', '6']",,,,,,
13442540,Clase,,,,,,,,,,,,,,,Programmable 6thgeneration extranet,delectus,"['Albert Armengol', 'Gabriela Diego Fiol']","['2', '13']",,,,,,
97603666,Clase,,,,,,,,,,,,,,,Reduced human-resource data-warehouse,ea,"['Clemente Lloret Suárez', 'Sebastián Ródenas']","['16', '6']",,,,,,
73802936,Clase,,,,,,,,,,,,,,,Secured intermediate conglomeration,exercitationem,"['Juan Francisco del Artigas', 'Nazaret Vilalta Blanes']","['10', '2']",,,,,,
97688102,Clase,,,,,,,,,,,,,,,Universal grid-enabled initiative,doloremque,"['Marc Osorio Gilabert', 'Guiomar Fito Guillén Comas']","['1', '10']",,,,,,
88478576,Clase,,,,,,,,,,,,,,,Virtual hybrid collaboration,dolorem,"['Pilar Cuesta Carballo', 'Perlita Folch-Solera']","['19', '20']",,,,,,
55109088,Clase,,,,,,,,,,,,,,,Quality-focused high-level conglomeration,error,"['Francisco Jose Balaguer Hoyos', 'Leopoldo Iñiguez']","['4', '11']",,,,,,
83485294,Clase,,,,,,,,,,,,,,,Devolved discrete projection,cumque,"['Octavia del Otero', 'Elisabet Cortina-Antón']","['10', '15']",,,,,,
43246069,Clase,,,,,,,,,,,,,,,Right-sized holistic application,assumenda,"['Celia Perez Palomar', 'Salvador Emigdio Sosa Nadal']","['18', '17']",,,,,,
59070385,Clase,,,,,,,,,,,,,,,Innovative optimizing artificial intelligence,sed,"['Amancio Anaya Nadal', 'Máximo Francisco Gámez Sánchez']","['16', '5']",,,,,,
61548098,Clase,,,,,,,,,,,,,,,Phased 6thgeneration access,beatae,"['Juan Carlos Cerezo Rius', 'Obdulia Alcalá Rosselló']","['17', '15']",,,,,,
91971412,Clase,,,,,,,,,,,,,,,Profound contextually-based support,tempore,"['Tecla Sánchez Bernat', 'Noé de Torrecilla']","['9', '7']",,,,,,
15370567,Clase,,,,,,,,,,,,,,,Programmable attitude-oriented frame,quidem,"['Macario Cepeda Saura', 'Calista Barros Sarabia']","['4', '11']",,,,,,
7648984,Clase,,,,,,,,,,,,,,,Decentralized holistic hardware,consequatur,"['Omar José Jove Hidalgo', 'Herminia Salinas-Sastre']","['6', '15']",,,,,,
50630290,Clase,,,,,,,,,,,,,,,Devolved client-server help-desk,vel,"['Eva María Marquez Feijoo', 'Ismael Raya Baeza']","['9', '6']",,,,,,
65033590,Clase,,,,,,,,,,,,,,,Inverse 24/7 core,magnam,"['Marina Mayoral Chamorro', 'Selena Laguna']","['1', '11']",,,,,,
62420203,Clase,,,,,,,,,,,,,,,Switchable asynchronous website,repellat,"['Sofía del Sedano', 'María Belén Bas-Zamorano']","['10', '19']",,,,,,
77671953,Clase,,,,,,,,,,,,,,,Focused systemic challenge,quod,"['Zacarías Juanito Río Heras', 'Roldán Paniagua Caparrós']","['7', '6']",,,,,,
47853084,Clase,,,,,,,,,,,,,,,Enhanced needs-based migration,ab,"['Luciano Carbó-Cuervo', 'Segismundo Osuna Sierra']","['20', '13']",,,,,,
74069374,Clase,,,,,,,,,,,,,,,Compatible dynamic utilization,architecto,"['Cecilia Gual Pulido', 'Baldomero Molins Cabeza']","['14', '17']",,,,,,
43966318,Clase,,,,,,,,,,,,,,,Vision-oriented next generation superstructure,hic,"['Teo Sanz Garcia', 'Felicia Sarabia Pedraza']","['11', '3']",,,,,,
97615363,Clase,,,,,,,,,,,,,,,Synergistic holistic extranet,corporis,"['Adora Valera Viña', 'Nacio Feliu Pont']","['13', '4']",,,,,,
14543510,Clase,,,,,,,,,,,,,,,Organized background strategy,doloremque,"['Jose Antonio Rios Vega', 'Daniel Sola Mendizábal']","['6', '5']",,,,,,
4871263,Clase,,,,,,,,,,,,,,,Persistent content-based approach,voluptatum,"['Fernanda Flores Pina', 'José Ángel Diego Amo Peñalver']","['16', '11']",,,,,,
43852573,Clase,,,,,,,,,,,,,,,Ergonomic solution-oriented database,eligendi,"['Alicia Artigas Fernandez', 'Severo Sobrino']","['8', '1']",,,,,,
19461430,Clase,,,,,,,,,,,,,,,Object-based impactful projection,natus,"['Fortunata Ferreras Ferrández', 'Baudelio Núñez Prada']","['9', '13']",,,,,,
21996140,Clase,,,,,,,,,,,,,,,Reactive interactive process improvement,minus,"['Moisés Isern Salas', 'Delfina Perea Clavero']","['8', '15']",,,,,,
17211641,Clase,,,,,,,,,,,,,,,Cross-group systematic data-warehouse,sit,"['Roldán Guillermo Godoy Cabo', 'Joaquina Rocamora Casal']","['9', '11']",,,,,,
22933358,Clase,,,,,,,,,,,,,,,Persistent analyzing conglomeration,sed,"['Eufemia Lorenzo Calzada', 'Rosendo Valbuena Soriano']","['10', '19']",,,,,,
28252390,Clase,,,,,,,,,,,,,,,User-centric analyzing application,minus,"['Nilo Rodriguez Lozano', 'Sebastián Costa Cruz']","['19', '1']",,,,,,
88682380,Clase,,,,,,,,,,,,,,,Fundamental 6thgeneration hub,provident,"['Florencio de Verdú', 'Teodoro Gallo-Busquets']","['9', '12']",,,,,,
12183350,Clase,,,,,,,,,,,,,,,Seamless zero administration adapter,odit,"['Rebeca Escamilla Prado', 'Primitiva Solsona Solana']","['8', '2']",,,,,,
74643398,Clase,,,,,,,,,,,,,,,Integrated 24hour toolset,nesciunt,"['Severino Bernal Lledó', 'Lucio Morell-Olmo']","['4', '15']",,,,,,
82918955,Clase,,,,,,,,,,,,,,,Re-contextualized local portal,labore,"['Fortunata Muro-Peñas', 'Eusebio Toro-Márquez']","['10', '6']",,,,,,
76471981,Clase,,,,,,,,,,,,,,,Managed dynamic system engine,doloremque,"['Severino Llanos', 'Miriam Riba-Julián']","['13', '17']",,,,,,
97635262,Clase,,,,,,,,,,,,,,,Optional motivating matrix,quibusdam,"['Guiomar Ibarra Juan', 'Victorino Jacobo Galan Narváez']","['10', '4']",,,,,,
14172825,Clase,,,,,,,,,,,,,,,Phased optimizing migration,fugit,"['Leocadia Bonilla Cervantes', 'Jerónimo Ureña Clemente']","['10', '12']",,,,,,
61751615,Clase,,,,,,,,,,,,,,,Secured encompassing knowledgebase,laudantium,"['Rico Canet Arana', 'Adolfo de Barberá']","['20', '8']",,,,,,
94833716,Clase,,,,,,,,,,,,,,,Business-focused uniform matrices,optio,"['Iker Arregui Jover', 'Ligia Mancebo Ordóñez']","['8', '5']",,,,,,
80180659,Clase,,,,,,,,,,,,,,,Stand-alone clear-thinking standardization,esse,"['Eladio Morata Amigó', 'Amor Leiva Carlos']","['16', '5']",,,,,,
29597047,Clase,,,,,,,,,,,,,,,Business-focused full-range hierarchy,numquam,"['Florentina Garriga Vázquez', 'Eloy Vilaplana Berenguer']","['15', '20']",,,,,,
37363117,Clase,,,,,,,,,,,,,,,Reactive multimedia model,odio,"['Carmela Ferrández Montero', 'Dimas Benavides Barriga']","['12', '14']",,,,,,
23094823,Clase,,,,,,,,,,,,,,,Digitized systemic firmware,quis,"['Genoveva Gala Barberá Villalonga', 'Severo Cortes Córdoba']","['18', '16']",,,,,,
70911782,Clase,,,,,,,,,,,,,,,Public-key solution-oriented circuit,officia,"['Melchor de Calderon', 'Pascual Rozas-Fabregat']","['18', '7']",,,,,,
59122585,Clase,,,,,,,,,,,,,,,Reduced cohesive secured line,laudantium,"['Priscila Larrea-Tejera', 'Trinidad Tamarit Flores']","['8', '20']",,,,,,
3077447,Clase,,,,,,,,,,,,,,,Seamless 5thgeneration policy,eaque,"['Yolanda Galan Machado', 'Rolando Sanmiguel Vargas']","['3', '17']",,,,,,
6669853,Clase,,,,,,,,,,,,,,,Persevering context-sensitive Local Area Network,quod,"['Ovidio Aguado Ruiz', 'Olegario Agustín Palomar']","['15', '17']",,,,,,
46158285,Clase,,,,,,,,,,,,,,,Cross-platform solution-oriented functionalities,porro,"['Toño Godoy Fuente', 'Daniel Mercader']","['12', '3']",,,,,,
81660748,Clase,,,,,,,,,,,,,,,Self-enabling web-enabled portal,placeat,"['Nilo Sotelo Mateos', 'Lorenzo Múñiz Daza']","['19', '4']",,,,,,
27275357,Clase,,,,,,,,,,,,,,,Sharable mobile artificial intelligence,quisquam,"['Cándido Ferrando Barrena', 'Pepe Cerezo-Prieto']","['2', '18']",,,,,,
5502550,Clase,,,,,,,,,,,,,,,Reduced content-based conglomeration,distinctio,"['Cecilio Salvà Calzada', 'Amílcar Benito Carretero Guardiola']","['17', '7']",,,,,,
15960403,Clase,,,,,,,,,,,,,,,Programmable intermediate monitoring,distinctio,"['Rufina Lucena Torrijos', 'Irene Medina Alonso']","['19', '18']",,,,,,
61799477,Clase,,,,,,,,,,,,,,,Multi-channeled composite challenge,quod,"['Anna Mármol Saavedra', 'Aura del Bayo']","['5', '6']",,,,,,
34463967,Clase,,,,,,,,,,,,,,,Automated mobile productivity,numquam,"['Amador Pomares-Yáñez', 'Eloísa Bustos Ríos']","['11', '17']",,,,,,
10421662,Clase,,,,,,,,,,,,,,,Automated national database,maiores,"['Dolores Acedo Colom', 'Azahar Salazar Giralt']","['15', '4']",,,,,,
35927452,Clase,,,,,,,,,,,,,,,Function-based tertiary workforce,aperiam,"['Aristides de Catalán', 'Tito Oliveras Hidalgo']","['7', '19']",,,,,,
44420878,Clase,,,,,,,,,,,,,,,Seamless grid-enabled neural-net,omnis,"['Rafael Baños-Viana', 'Salomón Navarro Riba']","['16', '3']",,,,,,
53713911,Clase,,,,,,,,,,,,,,,Digitized reciprocal archive,libero,"['Ruperto Egea Pozo', 'Anastasia Andrade Luís']","['17', '15']",,,,,,
41779188,Clase,,,,,,,,,,,,,,,Reactive zero tolerance hardware,repellat,"['Cayetano Ciro Doménech Nuñez', 'Ágata Castell Garmendia']","['2', '15']",,,,,,
17426486,Clase,,,,,,,,,,,,,,,User-centric optimal ability,non,"['Anita de Yuste', 'Eligio Cornelio Villar Hoyos']","['5', '17']",,,,,,
52664186,Clase,,,,,,,,,,,,,,,Down-sized dynamic matrices,ex,"['Pío de Ugarte', 'Elisa Vallés Palau']","['14', '15']",,,,,,
10077063,Clase,,,,,,,,,,,,,,,Right-sized homogeneous extranet,corporis,"['Nicolás Murillo Chico', 'Silvio Perez Garrido']","['19', '2']",,,,,,
53336262,Clase,,,,,,,,,,,,,,,Persistent bandwidth-monitored definition,quisquam,"['Adriana Nicolás Segura', 'Pánfilo Calisto Vallés Palacios']","['18', '15']",,,,,,
33383129,Clase,,,,,,,,,,,,,,,Robust multi-tasking Graphical User Interface,nesciunt,"['Florencia Solé Carrasco', 'Erasmo Aguilera Roman']","['10', '1']",,,,,,
27720990,Clase,,,,,,,,,,,,,,,Multi-layered mobile website,excepturi,"['Evaristo Canet Acero', 'Dolores Mendez-Río']","['13', '9']",,,,,,
64079172,Clase,,,,,,,,,,,,,,,Extended needs-based complexity,eligendi,"['Odalis Mireia Zapata Yuste', 'Adelia Borrego Heras']","['1', '7']",,,,,,
42511075,Clase,,,,,,,,,,,,,,,Diverse grid-enabled core,saepe,"['Evita Reyes-Gimeno', 'Manolo Prado']","['19', '3']",,,,,,
7692091,Clase,,,,,,,,,,,,,,,Seamless bottom-line website,velit,"['Wilfredo Cornejo-Guzman', 'Narciso de González']","['2', '14']",,,,,,
58661239,Clase,,,,,,,,,,,,,,,Streamlined composite archive,laborum,"['Armida Pons-Rebollo', 'Hortensia Regina Cáceres Agullo']","['12', '3']",,,,,,
70653721,Clase,,,,,,,,,,,,,,,Sharable asynchronous capability,voluptatum,"['Fidel del Carreras', 'Damián Torrijos Amigó']","['18', '2']",,,,,,
89913674,Clase,,,,,,,,,,,,,,,Cross-platform client-driven core,quibusdam,"['Malena Cardona Roldán', 'Candelaria Gómez Berrocal']","['3', '16']",,,,,,
5364549,Clase,,,,,,,,,,,,,,,Focused next generation groupware,fugit,"['Cipriano Morales', 'Pepe Giner Carrera']","['2', '10']",,,,,,
1093673,Clase,,,,,,,,,,,,,,,Mandatory logistical open architecture,error,"['Felicidad Irma Almansa Sanmiguel', 'Tito Millán Criado']","['14', '6']",,,,,,
31510374,Clase,,,,,,,,,,,,,,,Integrated 6thgeneration system engine,quisquam,"['Tomasa Gascón Vizcaíno', 'Cecilio Plaza Olivares']","['5', '14']",,,,,,
3620572,Clase,,,,,,,,,,,,,,,Progressive 4thgeneration knowledgebase,eius,"['Elvira Narváez Tormo', 'José Manuel Blasco Almazán']","['12', '13']",,,,,,
87318317,Clase,,,,,,,,,,,,,,,Grass-roots 4thgeneration capacity,optio,"['Humberto Teófilo Rico Ángel', 'Nicodemo de Bernal']","['15', '13']",,,,,,
22249112,Clase,,,,,,,,,,,,,,,De-engineered value-added moderator,excepturi,"['Jacobo Perelló Cánovas', 'Maximiliano Adán Hoz']","['13', '3']",,,,,,
30279981,Clase,,,,,,,,,,,,,,,Robust analyzing portal,amet,"['Bárbara Sobrino', 'Eusebio del Cañizares']","['18', '5']",,,,,,
21550438,Clase,,,,,,,,,,,,,,,Adaptive analyzing function,ex,"['Roberta de Canet', 'Eulalia Varela Villena']","['12', '4']",,,,,,
96550341,Clase,,,,,,,,,,,,,,,Re-engineered incremental pricing structure,corporis,"['Bonifacio Vizcaíno Calderon', 'Armando Sosimo Valbuena Calvo']","['6', '18']",,,,,,
87456609,Clase,,,,,,,,,,,,,,,Business-focused content-based product,quos,"['Alfonso Puig Ferrando', 'Eladio Somoza Morcillo']","['13', '17']",,,,,,
66982155,Clase,,,,,,,,,,,,,,,Re-engineered scalable application,quasi,"['Piedad Cerdá-Medina', 'Manuel Durán Alberto']","['5', '8']",,,,,,
54457850,Clase,,,,,,,,,,,,,,,Organic user-facing architecture,possimus,"['Dimas Piña Castell', 'Francisco Javier Donoso Medina']","['1', '1']",,,,,,
90863232,Clase,,,,,,,,,,,,,,,Multi-lateral multi-tasking secured line,odio,"['Isaura Quirós Nogués', 'Celia Morata']","['10', '15']",,,,,,
109214,Clase,,,,,,,,,,,,,,,Assimilated even-keeled info-mediaries,sequi,"['Pascuala Morán Trujillo', 'Moreno Teruel Baquero']","['18', '14']",,,,,,
15707804,Clase,,,,,,,,,,,,,,,Integrated heuristic leverage,pariatur,"['Renato del Melero', 'Vicenta Rozas Adadia']","['18', '13']",,,,,,
68044166,Clase,,,,,,,,,,,,,,,Future-proofed multi-state project,recusandae,"['Gloria Bayo', 'Jimena Castillo Juliá']","['8', '8']",,,,,,
59896611,Clase,,,,,,,,,,,,,,,Versatile uniform alliance,repellendus,"['Edelmira Cueto-Mendoza', 'Eugenia del Coello']","['15', '12']",,,,,,
79015139,Clase,,,,,,,,,,,,,,,Focused mission-critical policy,facere,"['Clotilde Montero Teruel', 'Marita Fortunata Ródenas Olmedo']","['5', '9']",,,,,,
91517467,Clase,,,,,,,,,,,,,,,Proactive impactful benchmark,reiciendis,"['Natalio Manzanares Bartolomé', 'Victor Manuel Valderrama Quintana']","['7', '4']",,,,,,
15023905,Clase,,,,,,,,,,,,,,,User-friendly incremental knowledgebase,debitis,"['Áurea Gomis Bastida', 'Amor Huertas Roma']","['2', '14']",,,,,,
17437579,Clase,,,,,,,,,,,,,,,Decentralized mission-critical definition,eos,"['Jose Luis Asdrubal Bolaños Mayoral', 'Jose Manuel Molina Hernández']","['20', '1']",,,,,,
15296710,Clase,,,,,,,,,,,,,,,Cross-group analyzing array,temporibus,"['Ema Fabregat', 'Fortunata Acedo Salgado']","['8', '7']",,,,,,
32109349,Clase,,,,,,,,,,,,,,,Centralized didactic algorithm,repudiandae,"['Mireia del Elías', 'Mercedes Mayol Morante']","['3', '4']",,,,,,
50378913,Clase,,,,,,,,,,,,,,,Self-enabling incremental analyzer,qui,"['Ángeles Martí Orozco', 'Nayara Hernandez']","['20', '2']",,,,,,
45091329,Clase,,,,,,,,,,,,,,,Quality-focused user-facing model,provident,"['Juan Pablo Sala Santana', 'Alcides Gallo Pazos']","['15', '20']",,,,,,
75322657,Clase,,,,,,,,,,,,,,,Centralized client-driven firmware,sit,"['Bienvenida Prudencia Rios Catalán', 'Bernardino Alcides Vilaplana Ayala']","['2', '8']",,,,,,
55034454,Clase,,,,,,,,,,,,,,,Quality-focused bifurcated adapter,eaque,"['Teo Chacón Niño', 'Cirino Claudio Llobet Prieto']","['2', '13']",,,,,,
63843295,Clase,,,,,,,,,,,,,,,Configurable uniform database,distinctio,"['Olga Carrión', 'Pascual Román']","['15', '8']",,,,,,
75431443,Clase,,,,,,,,,,,,,,,Distributed demand-driven workforce,est,"['Diego Castell Cisneros', 'Carolina del Aznar']","['18', '7']",,,,,,
98877632,Clase,,,,,,,,,,,,,,,Cross-platform high-level Local Area Network,modi,"['Ciro Pascual', 'Isabel Juárez-Armengol']","['2', '5']",,,,,,
43750998,Clase,,,,,,,,,,,,,,,Enterprise-wide dedicated interface,blanditiis,"['Rosalinda Roselló-Navarrete', 'Rogelio de Garmendia']","['17', '10']",,,,,,
